name,age,team,position,TOI,season
Glenn Healy,36,TOR,G,546.2,1999
Jochen Hecht,21,STL,C,39.81666666666667,1999
Shawn Heins,25,SJS,D,68.15,1999
Jay Henderson,20,BOS,LW,22.616666666666667,1999
Matt Henderson,24,NSH,RW,12.75,1999
Corey Hirsch,26,VAN,G,919.4,1999
Kevin Hodson,26,2TM,G,412.96666666666664,1999
Kevin Hodson,26,DET,G,175.33333333333334,1999
Kevin Hodson,26,TBL,G,237.63333333333333,1999
Jason Holland,22,BUF,D,32.916666666666664,1999
Mike Hough,35,NYI,LW,91.78333333333333,1999
Bill Huard,31,EDM,LW,16.816666666666666,1999
Joe Hulbig,25,EDM,LW,8.333333333333334,1999
Mike Hurlbut,32,BUF,D,17.883333333333333,1999
ArtÅ«rs Irbe,31,CAR,G,3643.35,1999
John Jakopin,23,FLA,D,40.583333333333336,1999
Brent Johnson,21,STL,G,285.9,1999
Jean-FranÃ§ois Jomphe,26,2TM,C,61.733333333333334,1999
Jean-FranÃ§ois Jomphe,26,PHX,C,7.6,1999
Jean-FranÃ§ois Jomphe,26,MTL,C,54.13333333333333,1999
Ty Jones,19,CHI,RW,63.1,1999
Chris Joseph,29,PHI,D,19.183333333333334,1999
Mike Kennedy,26,NYI,C,10.833333333333334,1999
Nikolai Khabibulin,26,PHX,G,3656.5,1999
Trevor Kidd,26,CAR,G,1358.3666666666666,1999
Dan Kordic,27,PHI,LW,4.9,1999
Dan LaCouture,21,EDM,LW,19.483333333333334,1999
Daniel Lacroix,29,EDM,LW,25.483333333333334,1999
Darren Langdon,28,NYR,LW,156.41666666666666,1999
Scott Langkow,23,PHX,G,35.46666666666667,1999
Darryl Laplante,21,DET,C,5.933333333333334,1999
Mario Larocque,20,TBL,D,62.78333333333333,1999
Mike Leclerc,22,MDA,LW,41.11666666666667,1999
Patrice Lefebvre,31,WSH,RW,33.55,1999
David Legwand,18,NSH,C,12.833333333333334,1999
Doug Lidster,38,DAL,D,225.61666666666667,1999
Warren Luhning,23,NYI,RW,102.2,1999
Craig MacDonald,21,CAR,C,27.283333333333335,1999
Stewart Malgunas,28,WSH,D,90.25,1999
Norm Maracle,24,DET,G,820.9833333333333,1999
Chris Mason,22,NSH,G,69.11666666666666,1999
Marquis Mathieu,25,BOS,C,65.96666666666667,1999
Trent McCleary,26,MTL,RW,268.6166666666667,1999
Kirk McLean,32,FLA,G,1591.55,1999
Jamie McLennan,27,STL,G,1780.7,1999
Craig Mills,22,CHI,RW,40.583333333333336,1999
Dave Morissette,27,MTL,LW,22.166666666666668,1999
Tyson Nash,23,STL,LW,15.45,1999
Alain Nasreddine,23,2TM,D,150.85,1999
Alain Nasreddine,23,CHI,D,85.28333333333333,1999
Alain Nasreddine,23,MTL,D,65.56666666666666,1999
Eric Nickulas,23,BOS,C,6.9,1999
Brian Noonan,33,PHX,RW,57.88333333333333,1999
Peter NordstrÃ¶m,24,BOS,C,16.133333333333333,1999
Rich Parent,26,STL,G,519.0666666666667,1999
Richard Park,22,PHI,C,65.46666666666667,1999
Scott Parker,21,COL,RW,43.483333333333334,1999
Jean-Marc Pelletier,20,PHI,G,60.0,1999
Domenic Pittis,24,BUF,C,25.75,1999
Steve Poapst,30,WSH,D,273.48333333333335,1999
Jason Podollan,22,2TM,RW,87.45,1999
Jason Podollan,22,TOR,RW,25.933333333333334,1999
Jason Podollan,22,LAK,RW,61.516666666666666,1999
Rudy Poeschek,32,STL,D,163.65,1999
FÃ©lix Potvin,27,2TM,G,904.9166666666666,1999
FÃ©lix Potvin,27,TOR,G,298.51666666666665,1999
FÃ©lix Potvin,27,NYI,G,606.4,1999
Bill Ranford,32,2TM,G,1812.1,1999
Bill Ranford,32,TBL,G,1567.7333333333333,1999
Bill Ranford,32,DET,G,244.36666666666667,1999
Jeff Reese,32,TOR,G,106.45,1999
Mike Richter,32,NYR,G,3875.45,1999
Byron Ritchie,21,CAR,C,10.233333333333333,1999
Dwayne Roloson,29,BUF,G,910.8166666666667,1999
Mike Rosati,31,WSH,G,28.116666666666667,1999
Dominic Roussel,28,MDA,G,883.8833333333333,1999
RÃ©mi Royer,20,CHI,D,244.95,1999
Terry Ryan,22,MTL,LW,3.15,1999
Tommy Salo,27,2TM,G,3717.4666666666667,1999
Tommy Salo,27,NYI,G,3017.85,1999
Tommy Salo,27,EDM,G,699.6166666666667,1999
Cory Sarich,20,BUF,D,52.75,1999
Ryan Savoia,25,PIT,C,7.35,1999
Ray Schultz,22,NYI,D,61.36666666666667,1999
Brad Shaw,34,2TM,D,219.6,1999
Brad Shaw,34,WSH,D,71.46666666666667,1999
Brad Shaw,34,STL,D,148.13333333333333,1999
Mikhail Shtalenkov,33,2TM,G,2062.7833333333333,1999
Mikhail Shtalenkov,33,EDM,G,1819.7333333333333,1999
Mikhail Shtalenkov,33,PHX,G,243.05,1999
Pavel Skrbek,20,PIT,D,57.36666666666667,1999
PÄteris Skudra,25,PIT,G,1849.2333333333333,1999
Blake Sloan,23,DAL,RW,126.2,1999
Brandon Smith,25,BOS,D,48.13333333333333,1999
Dan Smith,22,COL,D,146.73333333333332,1999
Geoff Smith,29,NYR,D,59.7,1999
Brad Smyth,25,NSH,RW,29.7,1999
Lee Sorochan,23,CGY,D,31.416666666666668,1999
P.J. Stock,23,NYR,LW,13.5,1999
Gary Suter,34,SJS,D,12.933333333333334,1999
Petr SÃ½kora,20,NSH,C,16.633333333333333,1999
Dean Sylvester,26,BUF,RW,14.516666666666667,1999
Rick Tabaracci,30,WSH,G,1128.0833333333333,1999
Robbie Tallas,25,BOS,G,986.8833333333333,1999
Alexei Tezikov,20,WSH,D,90.91666666666667,1999
JosÃ© ThÃ©odore,22,MTL,G,912.6333333333333,1999
Rocky Thompson,21,CGY,RW,6.033333333333333,1999
Brad Tiley,27,PHX,D,91.91666666666667,1999
Dan Trebil,24,MDA,D,90.18333333333334,1999
Andrei Trefilov,29,2TM,G,189.45,1999
Andrei Trefilov,29,CHI,G,24.733333333333334,1999
Andrei Trefilov,29,CGY,G,164.71666666666667,1999
Ron Tugnutt,31,OTT,G,2508.366666666667,1999
Roman Turek,28,DAL,G,1256.6833333333334,1999
Ryan VandenBussche,25,CHI,RW,56.93333333333333,1999
Herberts VasiÄ¼jevs,22,FLA,C,55.483333333333334,1999
Andrei Vasilyev,26,PHX,LW,1.3166666666666667,1999
Dennis Vaske,31,BOS,D,24.95,1999
Mike Vernon,35,SJS,G,2647.2166666666667,1999
Terry Virtue,28,BOS,D,38.71666666666667,1999
Jimmy Waite,29,PHX,G,898.0666666666667,1999
Steve Washburn,23,2TM,C,89.78333333333333,1999
Steve Washburn,23,FLA,C,25.133333333333333,1999
Steve Washburn,23,VAN,C,64.65,1999
Steve Webb,23,NYI,RW,189.61666666666667,1999
Kevin Weekes,23,VAN,G,532.3833333333333,1999
Brian Wesenberg,21,PHI,RW,1.1333333333333333,1999
Brian White,22,COL,D,1.3166666666666667,1999
Peter White,29,PHI,C,6.1,1999
Derek Wilkinson,24,TBL,G,252.98333333333332,1999
Neil Wilkinson,31,PIT,D,239.13333333333333,1999
Shane Willis,21,CAR,RW,14.166666666666666,1999
Johan Witehall,27,NYR,LW,16.366666666666667,1999
Jamie Wright,22,DAL,LW,83.71666666666667,1999
Tyler Wright,25,PIT,C,229.38333333333333,1999
Trent Yawney,33,CHI,D,269.23333333333335,1999
Jason Zent,27,PHI,LW,5.916666666666667,1999
Rob Zettler,30,NSH,D,32.55,1999
JaromÃ­r JÃ¡gr,27,PIT,RW,1431.1,2000
Pavel Bure,28,FLA,RW,1743.0833333333333,2000
Mark Recchi,31,PHI,RW,1781.3333333333333,2000
Paul Kariya,25,MDA,LW,1787.3166666666666,2000
Teemu SelÃ¤nne,29,MDA,RW,1795.45,2000
Tony Amonte,29,CHI,RW,1795.3166666666666,2000
Owen Nolan,27,SJS,RW,1631.9333333333334,2000
Mike Modano,29,DAL,C,1748.4333333333334,2000
Joe Sakic,30,COL,C,1395.9666666666667,2000
Steve Yzerman,34,DET,C,1646.5,2000
Jeremy Roenick,30,PHX,C,1550.2166666666667,2000
Brendan Shanahan,31,DET,LW,1448.9666666666667,2000
John LeClair,30,PHI,LW,1663.9166666666667,2000
Valeri Bure,25,CGY,RW,1719.8333333333333,2000
Pavol Demitra,25,STL,RW,1364.8666666666666,2000
Luc Robitaille,33,LAK,LW,1317.9666666666667,2000
Ron Francis,36,CAR,C,1713.8833333333334,2000
Nicklas LidstrÃ¶m,29,DET,D,2123.983333333333,2000
Mats Sundin,28,TOR,C,1472.9833333333333,2000
Doug Gilmour,36,2TM,C,1445.15,2000
Doug Gilmour,36,CHI,C,1236.5666666666666,2000
Doug Gilmour,36,BUF,C,208.58333333333334,2000
Patrik EliÃ¡Å¡,23,NJD,LW,1257.35,2000
Milan Hejduk,23,COL,RW,1637.9333333333334,2000
Doug Weight,29,EDM,C,1584.8666666666666,2000
Adam Oates,37,WSH,C,1831.65,2000
Ray Whitney,27,FLA,LW,1513.65,2000
Mariusz Czerkawski,27,NYI,RW,1401.85,2000
Vincent Damphousse,32,SJS,C,1676.0333333333333,2000
Scott Gomez,20,NJD,C,1340.5166666666667,2000
Viktor Kozlov,24,FLA,C,1555.9166666666667,2000
Petr NedvÄd,28,NYR,C,1512.8166666666666,2000
Petr SÃ½kora,23,NJD,C,1351.4166666666667,2000
Chris Drury,23,COL,C,1521.2666666666667,2000
Vincent Lecavalier,19,TBL,C,1527.4333333333334,2000
Miroslav Å atan,25,BUF,RW,1666.65,2000
Alex Kovalev,26,PIT,RW,1876.0833333333333,2000
Å½igmund PÃ¡lffy,27,LAK,RW,1257.7833333333333,2000
Pierre Turgeon,30,STL,C,999.1333333333333,2000
Robert Lang,29,PIT,C,1510.0833333333333,2000
Markus NÃ¤slund,26,VAN,LW,1631.6,2000
Steve Sullivan,25,2TM,C,1403.0666666666666,2000
Steve Sullivan,25,TOR,C,83.06666666666666,2000
Steve Sullivan,25,CHI,C,1320.0,2000
Theo Fleury,31,NYR,RW,1574.55,2000
Jarome Iginla,22,CGY,RW,1416.8833333333334,2000
Jeff O'Neill,23,CAR,C,1546.1166666666666,2000
Steve Thomas,36,TOR,RW,1321.25,2000
Andrew Cassels,30,VAN,C,1503.75,2000
Sergei Fedorov,30,DET,C,1365.9333333333334,2000
Glen Murray,27,LAK,RW,1443.0666666666666,2000
Chris Pronger,25,STL,D,2099.733333333333,2000
Cliff Ronning,34,NSH,C,1490.4833333333333,2000
Jeff Friesen,23,SJS,LW,1623.4833333333333,2000
Radek Bonk,24,OTT,C,1458.0833333333333,2000
Joe Thornton,20,BOS,C,1725.3833333333334,2000
Alexei Zhamnov,29,CHI,C,1571.7666666666667,2000
Daniel Alfredsson,27,OTT,RW,1068.95,2000
Brett Hull,35,DAL,RW,1470.35,2000
Eric Lindros,26,PHI,C,1211.7833333333333,2000
Martin Straka,27,PIT,C,1701.1833333333334,2000
Jozef StÃ¼mpel,27,LAK,C,1098.35,2000
Rob Blake,30,LAK,D,2129.15,2000
Steve Rucchin,28,MDA,C,1575.7666666666667,2000
Jason Arnott,25,NJD,RW,1298.8333333333333,2000
Jonas HÃ¶glund,27,TOR,LW,1407.1333333333334,2000
MariÃ¡n Hossa,21,OTT,LW,1341.15,2000
Bryan Smolinski,28,LAK,C,1468.35,2000
Ãric Desjardins,30,PHI,D,2169.983333333333,2000
Phil Housley,35,CGY,D,1816.1333333333334,2000
VÃ¡clav Prospal,24,OTT,C,1298.7166666666667,2000
Sergei Gonchar,25,WSH,D,1589.3833333333334,2000
Mark Messier,39,VAN,C,1374.9833333333333,2000
Ryan Smyth,23,EDM,LW,1573.95,2000
Michael Nylander,27,2TM,RW,1214.3833333333334,2000
Michael Nylander,27,TBL,RW,115.81666666666666,2000
Michael Nylander,27,CHI,RW,1098.5666666666666,2000
Michal HandzuÅ¡,22,STL,C,1435.5666666666666,2000
Gary Roberts,33,CAR,LW,1278.2,2000
Marc Savard,22,CGY,C,1294.4,2000
Sandis OzoliÅÅ¡,27,COL,D,1860.5833333333333,2000
Mike Sillinger,28,2TM,RW,1551.5833333333333,2000
Mike Sillinger,28,TBL,RW,1297.4333333333334,2000
Mike Sillinger,28,FLA,RW,254.15,2000
Ray Bourque,39,2TM,D,2130.116666666667,2000
Ray Bourque,39,BOS,D,1750.2333333333333,2000
Ray Bourque,39,COL,D,379.8833333333333,2000
Curtis Brown,23,BUF,C,1345.0166666666667,2000
Shane Doan,23,PHX,RW,1365.3833333333334,2000
Peter Forsberg,26,COL,C,1009.45,2000
Shawn McEachern,30,OTT,LW,1230.9666666666667,2000
Alex Tanguay,20,COL,C,1188.3833333333334,2000
Oleg Tverdovsky,23,MDA,D,1867.1166666666666,2000
Darcy Tucker,24,2TM,LW,1449.0333333333333,2000
Darcy Tucker,24,TBL,LW,998.4166666666666,2000
Darcy Tucker,24,TOR,LW,450.6166666666667,2000
Todd Bertuzzi,24,VAN,RW,1213.4666666666667,2000
Andrew Brunette,26,ATL,LW,1272.1,2000
Daymond Langkow,23,PHI,C,1390.15,2000
Mike York,22,NYR,C,1299.1666666666667,2000
Radek DvoÅÃ¡k,22,2TM,RW,1386.3,2000
Radek DvoÅÃ¡k,22,FLA,RW,539.7833333333333,2000
Radek DvoÅÃ¡k,22,NYR,RW,846.5166666666667,2000
Martin RuÄinskÃ½,28,MTL,LW,1512.2,2000
Chris Simon,28,WSH,LW,1164.9833333333333,2000
RÃ³bert Å vehla,31,FLA,D,2012.5833333333333,2000
Chris Gratton,24,2TM,C,1378.1166666666666,2000
Chris Gratton,24,TBL,C,1144.7833333333333,2000
Chris Gratton,24,BUF,C,233.33333333333334,2000
Simon GagnÃ©,19,PHI,C,1198.0666666666666,2000
Sami Kapanen,26,CAR,RW,1511.7333333333333,2000
Fredrik Modin,25,TBL,LW,1229.4166666666667,2000
Pat Verbeek,35,DET,RW,1092.2666666666667,2000
Anson Carter,25,BOS,C,1210.7666666666667,2000
Igor Larionov,39,DET,C,1252.7833333333333,2000
Alexander Selivanov,28,EDM,RW,969.0833333333334,2000
Claude Lemieux,34,2TM,RW,1496.7,2000
Claude Lemieux,34,COL,RW,242.75,2000
Claude Lemieux,34,NJD,RW,1253.95,2000
Mike Johnson,25,2TM,RW,1374.6333333333334,2000
Mike Johnson,25,TOR,RW,799.0833333333334,2000
Mike Johnson,25,TBL,RW,575.55,2000
Greg Adams,36,PHX,LW,1170.5166666666667,2000
Travis Green,29,PHX,C,1294.35,2000
Bill Guerin,29,EDM,RW,1261.7166666666667,2000
Bobby HolÃ­k,29,NJD,C,1333.1833333333334,2000
Jan Hrdina,23,PIT,C,1314.5666666666666,2000
Patric Kjellberg,30,NSH,LW,1492.4833333333333,2000
Igor Korolev,29,TOR,RW,1435.1666666666667,2000
Scott Mellanby,33,FLA,RW,1144.0666666666666,2000
German Titov,34,2TM,LW,1375.85,2000
German Titov,34,PIT,LW,1280.95,2000
German Titov,34,EDM,LW,94.9,2000
Stu Barnes,29,BUF,C,1425.65,2000
Adam Deadmarsh,24,COL,RW,1452.1833333333334,2000
Dallas Drake,30,PHX,RW,1247.5666666666666,2000
Roman HamrlÃ­k,25,EDM,D,2023.4666666666667,2000
Yanic Perreault,28,TOR,C,887.3833333333333,2000
Sergei Samsonov,21,BOS,LW,1272.5166666666667,2000
Ray Ferraro,35,ATL,C,1308.9166666666667,2000
Sean Hill,29,CAR,D,1520.3,2000
Greg Johnson,28,NSH,C,1576.4166666666667,2000
Mark Parrish,22,FLA,RW,1139.0833333333333,2000
Mike Ricci,28,SJS,C,1383.6333333333334,2000
Alexander Mogilny,30,2TM,RW,1101.2666666666667,2000
Alexander Mogilny,30,VAN,RW,896.45,2000
Alexander Mogilny,30,NJD,RW,204.81666666666666,2000
Steve Konowalchuk,27,WSH,LW,1443.5,2000
Keith Tkachuk,27,PHX,LW,967.1166666666667,2000
Donald Audette,30,2TM,RW,1034.1,2000
Donald Audette,30,LAK,RW,731.8833333333333,2000
Donald Audette,30,ATL,RW,302.21666666666664,2000
Jan HlavÃ¡Ä,23,NYR,LW,1015.4,2000
Brad Isbister,22,NYI,LW,1085.55,2000
John MacLean,35,NYR,RW,1134.2666666666667,2000
Teppo Numminen,31,PHX,D,1865.7833333333333,2000
Sergei Zubov,29,DAL,D,1983.7833333333333,2000
Dainius Zubrus,21,MTL,RW,1286.45,2000
Kip Miller,30,2TM,C,1041.4333333333334,2000
Kip Miller,30,PIT,C,629.2166666666667,2000
Kip Miller,30,MDA,C,412.21666666666664,2000
Steve Duchesne,34,DET,D,1657.6,2000
Martin Lapointe,26,DET,RW,1207.25,2000
Michael Peca,25,BUF,C,1455.9833333333333,2000
Paul Coffey,38,CAR,D,1558.3333333333333,2000
Adam Graves,31,NYR,LW,1444.8333333333333,2000
TomÃ¡Å¡ Kaberle,21,TOR,D,1878.9833333333333,2000
Robert Kron,32,CAR,LW,1233.4666666666667,2000
Jyrki Lumme,33,PHX,D,1746.4333333333334,2000
Todd Marchant,26,EDM,C,1405.25,2000
Patrick Marleau,20,SJS,C,1148.8333333333333,2000
Larry Murphy,38,DET,D,1744.1666666666667,2000
Michal GroÅ¡ek,24,2TM,LW,1176.5333333333333,2000
Michal GroÅ¡ek,24,BUF,LW,993.1833333333333,2000
Michal GroÅ¡ek,24,CHI,LW,183.35,2000
Ä½uboÅ¡ BarteÄko,23,STL,LW,908.2166666666667,2000
Sergei Berezin,28,TOR,LW,1028.6833333333334,2000
Matt Cullen,23,MDA,C,1352.4833333333333,2000
Andrei Kovalenko,29,CAR,RW,1138.4,2000
Jamie Langenbrunner,24,DAL,RW,1140.4666666666667,2000
Trevor Letowski,22,PHX,C,1316.1833333333334,2000
Al MacInnis,36,STL,D,1575.5666666666666,2000
Randy McKay,33,NJD,RW,1048.3333333333333,2000
Scott Young,32,STL,RW,1207.8166666666666,2000
Peter Bondra,31,WSH,RW,1165.9833333333333,2000
Ulf DahlÃ©n,33,WSH,RW,949.4666666666667,2000
Derek Morris,21,CGY,D,1905.7333333333333,2000
Scott Niedermayer,26,NJD,D,1728.8166666666666,2000
Sergei Zholtok,27,MTL,C,1175.1166666666666,2000
JoÃ© Juneau,32,OTT,C,1200.4166666666667,2000
Boris Mironov,27,CHI,D,1373.9666666666667,2000
Niklas SundstrÃ¶m,24,SJS,LW,1197.65,2000
VÃ¡clav VaraÄa,23,BUF,RW,1137.1833333333334,2000
Sergei Krivokrasov,25,2TM,RW,988.15,2000
Sergei Krivokrasov,25,NSH,RW,827.6833333333333,2000
Sergei Krivokrasov,25,CGY,RW,160.46666666666667,2000
StÃ©phane Richer,33,2TM,RW,774.85,2000
StÃ©phane Richer,33,TBL,RW,290.4166666666667,2000
StÃ©phane Richer,33,STL,RW,484.43333333333334,2000
Ãric DazÃ©,24,CHI,RW,958.8,2000
Vyacheslav Kozlov,27,DET,LW,1098.9166666666667,2000
Wade Redden,22,OTT,D,1920.85,2000
Jaroslav Å paÄek,25,FLA,D,1857.9833333333333,2000
Brad Stuart,20,SJS,D,1673.1,2000
Dave Andreychuk,36,2TM,LW,1490.7833333333333,2000
Dave Andreychuk,36,BOS,LW,1249.15,2000
Dave Andreychuk,36,COL,LW,241.63333333333333,2000
Patrice Brisebois,29,MTL,D,1254.4166666666667,2000
Andreas Dackell,27,OTT,RW,1334.5666666666666,2000
Tomas HolmstrÃ¶m,27,DET,LW,871.35,2000
Alexander Korolyuk,24,SJS,LW,775.5166666666667,2000
Tom Poti,22,EDM,D,1836.25,2000
Richard ZednÃ­k,24,WSH,LW,1074.0833333333333,2000
Nelson Emerson,32,2TM,RW,1185.0166666666667,2000
Nelson Emerson,32,ATL,RW,1111.75,2000
Nelson Emerson,32,LAK,RW,73.26666666666667,2000
Mikael Renberg,27,2TM,RW,989.2166666666667,2000
Mikael Renberg,27,PHI,RW,834.05,2000
Mikael Renberg,27,PHX,RW,155.16666666666666,2000
Rick Tocchet,35,2TM,RW,1254.5,2000
Rick Tocchet,35,PHX,RW,1017.9666666666667,2000
Rick Tocchet,35,PHI,RW,236.53333333333333,2000
Brendan Morrison,24,2TM,C,886.5,2000
Brendan Morrison,24,NJD,C,710.25,2000
Brendan Morrison,24,VAN,C,176.25,2000
Sylvain CÃ´tÃ©,34,3TM,D,1624.75,2000
Sylvain CÃ´tÃ©,34,TOR,D,65.01666666666667,2000
Sylvain CÃ´tÃ©,34,CHI,D,1051.1666666666667,2000
Sylvain CÃ´tÃ©,34,DAL,D,508.56666666666666,2000
Maxim Afinogenov,20,BUF,RW,854.4666666666667,2000
Bates Battaglia,24,CAR,LW,1170.6333333333334,2000
Chris Chelios,38,DET,D,2046.9,2000
Tim Connolly,18,NYI,C,1320.6,2000
Mike Eastwood,32,STL,C,1195.8166666666666,2000
Jochen Hecht,22,STL,RW,971.3166666666667,2000
Mike Keane,32,DAL,RW,1310.0833333333333,2000
Joe Nieuwendyk,33,DAL,C,780.05,2000
Fredrik Olausson,33,MDA,D,1400.6666666666667,2000
Gary Suter,35,SJS,D,1785.3666666666666,2000
Darryl Sydor,27,DAL,D,1694.9666666666667,2000
Stan Drulia,32,TBL,RW,1128.4,2000
Brenden Morrow,21,DAL,LW,1013.9666666666667,2000
Rob Niedermayer,25,FLA,C,1544.85,2000
Janne Niinimaa,24,EDM,D,1981.5166666666667,2000
Kimmo Timonen,24,NSH,D,1075.8,2000
Jason Woolley,30,BUF,D,1320.95,2000
Drake Berehowsky,28,NSH,D,1789.75,2000
Calle Johansson,32,WSH,D,1961.45,2000
Valeri Kamensky,33,NYR,LW,867.55,2000
Dean McAmmond,26,CHI,LW,1247.9833333333333,2000
Andrei Nazarov,25,CGY,RW,892.25,2000
Brian Rafalski,26,NJD,D,1413.6166666666666,2000
Vitali Yachmenev,25,NSH,RW,1049.1333333333334,2000
Valeri Zelepukin,31,PHI,LW,1125.6166666666666,2000
Vladimir Tsyplakov,30,2TM,LW,773.8833333333333,2000
Vladimir Tsyplakov,30,LAK,LW,308.8666666666667,2000
Vladimir Tsyplakov,30,BUF,LW,465.01666666666665,2000
Jan Bulis,21,WSH,C,779.65,2000
Mike Grier,25,EDM,RW,1024.4,2000
Claude Lapointe,31,NYI,C,1492.8333333333333,2000
Aleksey Morozov,22,PIT,RW,942.3,2000
Peter Schaefer,22,VAN,LW,1081.9,2000
Jeff Shantz,26,CGY,C,1349.95,2000
JiÅÃ­ Å lÃ©gr,28,PIT,D,1580.7166666666667,2000
Yannick Tremblay,24,ATL,D,1459.1,2000
JÃ¶rgen JÃ¶nsson,27,2TM,LW,1262.7166666666667,2000
JÃ¶rgen JÃ¶nsson,27,NYI,LW,1095.75,2000
JÃ¶rgen JÃ¶nsson,27,MDA,LW,166.96666666666667,2000
Pat Falloon,27,2TM,RW,776.2333333333333,2000
Pat Falloon,27,EDM,RW,439.6166666666667,2000
Pat Falloon,27,PIT,RW,336.6166666666667,2000
Brian Rolston,26,3TM,LW,1380.6666666666667,2000
Brian Rolston,26,NJD,LW,210.63333333333333,2000
Brian Rolston,26,COL,LW,814.6333333333333,2000
Brian Rolston,26,BOS,LW,355.4,2000
Nik Antropov,19,TOR,C,844.7,2000
Bryan Berard,22,TOR,D,1252.6333333333334,2000
Ted Donato,30,MDA,LW,1181.2166666666667,2000
Garry Galley,36,LAK,D,1417.45,2000
Martin GÃ©linas,29,CAR,LW,1105.8666666666666,2000
Dmitri Khristich,30,TOR,LW,856.7,2000
Trevor Linden,29,MTL,C,892.2666666666667,2000
Mathieu Schneider,30,NYR,D,1800.8833333333334,2000
Jason York,29,OTT,D,1843.45,2000
Dave Scatchard,23,2TM,C,817.2666666666667,2000
Dave Scatchard,23,VAN,C,214.33333333333334,2000
Dave Scatchard,23,NYI,C,602.9333333333333,2000
Brian Holzinger,27,2TM,C,1089.6666666666667,2000
Brian Holzinger,27,BUF,C,863.2833333333333,2000
Brian Holzinger,27,TBL,C,226.38333333333333,2000
BenoÃ®t Brunet,31,MTL,LW,898.8,2000
Jeff Halpern,23,WSH,C,1045.95,2000
Brian Savage,28,MTL,RW,681.5333333333333,2000
Scott Stevens,35,NJD,D,1823.5166666666667,2000
Eric Weinrich,33,MTL,D,1935.4666666666667,2000
Juha YlÃ¶nen,27,PHX,C,1270.4833333333333,2000
Steve Guolla,26,2TM,C,868.05,2000
Steve Guolla,26,TBL,C,512.3,2000
Steve Guolla,26,ATL,C,355.75,2000
Hnat Domenichelli,23,2TM,C,861.2833333333333,2000
Hnat Domenichelli,23,CGY,C,404.65,2000
Hnat Domenichelli,23,ATL,C,456.6333333333333,2000
Jason Allison,24,BOS,C,797.3166666666667,2000
Magnus Arvedson,28,OTT,LW,849.3166666666667,2000
Shayne Corson,33,MTL,LW,1336.1166666666666,2000
Anders Eriksson,25,CHI,D,1536.7666666666667,2000
David Legwand,19,NSH,C,1045.1,2000
Marty McInnis,29,MDA,RW,1182.35,2000
Ville Peltonen,26,NSH,LW,1159.45,2000
Shaun Van Allen,32,OTT,C,885.9,2000
Darren Van Impe,26,BOS,D,1541.2666666666667,2000
Scott Walker,26,NSH,RW,1091.9166666666667,2000
Todd Warriner,26,2TM,C,1118.2333333333333,2000
Todd Warriner,26,TOR,C,225.93333333333334,2000
Todd Warriner,26,TBL,C,892.3,2000
Mika Alatalo,28,PHX,LW,1034.8333333333333,2000
Craig Conroy,28,STL,C,1169.7,2000
Boyd Devereaux,21,EDM,C,957.6166666666667,2000
Ethan Moreau,24,EDM,LW,1103.3833333333334,2000
Marco Sturm,21,SJS,LW,1044.4833333333333,2000
Dmitry Yushkevich,28,TOR,D,1794.0666666666666,2000
Darryl Shannon,31,2TM,D,1682.25,2000
Darryl Shannon,31,ATL,D,1046.2666666666667,2000
Darryl Shannon,31,CGY,D,635.9833333333333,2000
Joe Murphy,32,2TM,RW,814.6833333333333,2000
Joe Murphy,32,BOS,RW,395.76666666666665,2000
Joe Murphy,32,WSH,RW,418.9166666666667,2000
P.J. Axelsson,24,BOS,LW,1354.3,2000
Alexandre Daigle,24,NYR,RW,636.9666666666667,2000
Josh Green,22,NYI,LW,666.4666666666667,2000
Ed Jovanovski,23,VAN,D,1782.1,2000
Pavel Kubina,22,TBL,D,1531.7833333333333,2000
Brian Leetch,31,NYR,D,1330.9833333333333,2000
Sergei Nemchinov,36,NJD,C,726.4166666666666,2000
Oleg Petrov,28,MTL,RW,697.4166666666666,2000
Geoff Sanderson,27,BUF,LW,864.6166666666667,2000
Dean Sylvester,27,ATL,RW,714.3833333333333,2000
Bret Hedican,29,FLA,D,1489.3666666666666,2000
Steve Heinze,30,BOS,RW,1120.7333333333333,2000
Keith Jones,31,PHI,RW,777.5666666666667,2000
Kenny JÃ¶nsson,25,NYI,D,1574.4,2000
Oleg Kvasha,21,FLA,RW,889.7666666666667,2000
John Madden,26,NJD,LW,863.2666666666667,2000
Richard Matvichuk,26,DAL,D,1711.9,2000
Bryan McCabe,24,CHI,D,1847.6166666666666,2000
Andrei Nikolishin,26,WSH,C,1195.1833333333334,2000
Todd Reirden,28,STL,D,1025.1333333333334,2000
Randy Robitaille,24,NSH,C,888.1333333333333,2000
Patrik Å tefan,19,ATL,C,1066.6166666666666,2000
Petr Svoboda,33,TBL,D,1606.4833333333333,2000
Rob Valicevic,29,NSH,C,1160.8166666666666,2000
Rob DiMaio,31,2TM,RW,1025.4333333333334,2000
Rob DiMaio,31,BOS,RW,839.3666666666667,2000
Rob DiMaio,31,NYR,RW,186.06666666666666,2000
Josef BerÃ¡nek,30,2TM,C,1028.8666666666666,2000
Josef BerÃ¡nek,30,EDM,C,771.8833333333333,2000
Josef BerÃ¡nek,30,PIT,C,256.98333333333335,2000
Adrian Aucoin,26,VAN,D,1289.6666666666667,2000
Matthew Barnaby,26,PIT,LW,809.0,2000
Keith Carney,29,PHX,D,1738.85,2000
